"Connection
Origin",,"Connection
Termination",,"Data
Type",Binned Strength
one,AId,one,PERI,retro,5
one,AId,one,ECT,retro,0
one,AId,one,ECT,retro,2
one,AId,one,TEa,antero,0
one,AId,one,AUDv,antero,0
one,AId,one,AUDd,antero,0
one,AId,one,AUDpo,antero,0
one,AId,one,VISrl,antero,0
right,AId,right,VISal,retro,0
one,AId,one,VISlm,antero,0
one,AId,one,VISlm,antero,0
one,AId,one,VISp,retro,0
one,AId,one,EPv,antero,1
one,AIp,one,MOB,antero,0
one,AIp,one,MOB,antero,0
one,AIp,one,AOB,unknown,0
one,AIp,one,AOA,antero,0
one,AIp,one,AOA,unknown,0
one,AIp,one,TTv,antero,0
one,AIp,one,TTd,antero,0
one,AIp,one,COAa,antero,4
one,AIp,one,COApm,antero,0
one,AIp,one,COApm,antero,0
one,AIp,one,COApm,retro,3
one,AIp,one,COApm,retro,0
one,AIp,one,COApl,antero,3
one,AIp,one,COApl,antero,3
one,AIp,one,NLOT,antero,0
one,AIp,one,PAA,antero,2
left,AIp,left,TR,retro,6
one,AIp,one,IG,antero,0
one,AIp,one,DG,antero,0
one,AIp,one,CA3,antero,0
one,AIp,one,CA2,antero,0
one,AIp,one,CA1v,antero,0
one,AIp,one,CA1d,antero,0
one,AIp,one,SUBv,antero,0
one,AIp,one,SUBd,unknown,0
one,AIp,one,PAR,antero,0
one,AIp,one,PRE,antero,0
one,AIp,one,POST,unknown,0
one,AIp,one,ENTm,retro,5
one,AIp,one,ENTm,retro,2
one,AIp,one,ENTl,antero,5
one,AIp,one,ENTl,unknown,0
one,AIp,one,ILA,antero,6
one,AIp,one,ILA,antero,6
one,AIp,one,PL,antero,4
one,AIp,one,ACAv,antero,0
one,AIp,one,ACAd,retro,2
one,AIp,one,RSPv,unknown,0
one,AIp,one,RSPv.a,antero,0
one,AIp,one,RSPv.b/c,antero,0
one,AIp,one,RSPd,antero,0
one,AIp,one,AIv,antero,5
one,AIp,one,AIv,antero,6
one,AIp,one,AId,antero,6
one,AIp,one,GU,antero,7
one,AIp,one,VISC,antero,7
one,AIp,one,ORBv,retro,0
one,AIp,one,ORBv,retro,2
one,AIp,two,ORBv,antero,0
one,AIp,one,ORBvl,antero,4
one,AIp,one,ORBvl,retro,3
one,AIp,one,ORBm,retro,3
one,AIp,one,ORBm,retro,1
one,AIp,one,ORBl,antero,6
one,AIp,one,ORBl,retro,4
left,AIp,left,MOp,retro,4
one,AIp,one,MOs,retro,5
one,AIp,one,SSp,unknown,0
one,AIp,one,SSs,antero,5
one,AIp,one,SSs,antero,1
one,AIp,one,PERI,antero,7
one,AIp,one,ECT,antero,7
one,AIp,one,ECT,antero,1
one,AIp,one,ECT,retro,3
one,AIp,one,TEa,antero,6
one,AIp,one,AUDv,antero,2
one,AIp,one,AUDv,antero,0
one,AIp,one,AUDp,antero,2
one,AIp,one,AUDp,antero,0
one,AIp,one,AUDp,antero,0
one,AIp,one,AUDd,antero,2
one,AIp,one,AUDd,antero,0
right,AIp,right,AUDpo,retro,0
one,AIp,one,AUDpo,antero,0
one,AIp,one,VISrl,antero,0
one,AIp,one,VISrl,antero,0
one,AIp,one,VISal,antero,0
one,AIp,one,VISal,retro,5
one,AIp,one,VISal,retro,0
one,AIp,one,VISlla,antero,0
one,AIp,one,VISll,antero,0
one,AIp,one,VISli,antero,0
one,AIp,one,VISlm,antero,0
one,AIp,one,VISpl,antero,0
right,AIp,right,VISp,retro,0
one,AIp,one,VISp,antero,0
one,AIp,one,VISp,retro,5
one,AIp,one,VISp,retro,0
one,AIp,two,VISp,retro,0
right,AIp,right,VISam,retro,0
one,AIp,one,VISam,retro,3
one,AIp,one,VISpm,antero,0
one,AIp,one,VISpm,antero,0
one,AIp,one,VISpm,antero,0
one,AIp,two,VISpm,antero,0
one,AIp,one,NLOT3,antero,1
one,AIp,one,BMAa,antero,6
one,AIp,one,BMAa,antero,5
one,AIp,two,BMAp,retro,0
one,AIp,one,BLAa,antero,6
one,AIp,two,BLAa,retro,0
one,AIp,one,BLAp,antero,6
one,AIp,one,BLAp,retro,0
one,AIp,one,LA,antero,6
one,AIp,two,LA,retro,0
one,AIp,one,EPv,antero,6
one,AIp,two,EPv,retro,0
one,AIp,one,EPd,antero,5
one,AIp,one,EPd,retro,0
one,AIp,one,CLA,antero,4
one,AIp,one,CLA,antero,4
one,GU,one,MOB,unknown,0
one,GU,one,AOB,unknown,0
one,GU,one,PAA,antero,2
one,GU,one,IG,unknown,0
one,GU,one,ENTm,retro,0
one,GU,one,ENTl,antero,3
one,GU,one,ENTl,retro,3
one,GU,one,ILA,antero,3
one,GU,one,ILA,retro,0
one,GU,one,ACAv,antero,0
one,GU,one,VISC,antero,6
one,GU,one,ORBv,retro,0
one,GU,one,ORBvl,retro,0
one,GU,one,ORBm,retro,0
one,GU,one,ORBl,retro,4
left,GU,left,MOp,retro,4
one,GU,one,MOs,antero,3
one,GU,one,SSp,antero,3
one,GU,one,SSp,antero,3
one,GU,one,SSs,antero,4
one,GU,two,SSs,retro,0
one,GU,one,PERI,antero,6
one,GU,one,PERI,antero,3
one,GU,one,ECT,antero,3
right,GU,right,TEa,retro,3
one,GU,one,TEa,antero,2
one,GU,one,AUDpo,antero,0
right,GU,right,VISrl,retro,0
one,GU,one,VISal,antero,0
one,GU,two,VISal,retro,0
one,GU,one,VISlm,antero,0
one,GU,two,VISlm,retro,0
one,GU,one,VISp,antero,0
one,GU,one,VISp,retro,0
one,GU,two,VISp,retro,0
one,GU,one,VISam,antero,0
one,GU,one,BMAa,antero,0
one,GU,one,BLAa,antero,3
one,GU,one,BLAp,antero,6
one,GU,one,LA,antero,6
one,GU,two,LA,retro,0
one,GU,one,CLA,antero,0
one,GU,one,6b,antero,0
one,VISC,one,AOA,unknown,0
one,VISC,one,PIR,antero,5
one,VISC,one,COAa,antero,5
one,VISC,one,COApm,antero,0
one,VISC,one,COApl,antero,4
one,VISC,one,NLOT,antero,0
one,VISC,one,NLOT,antero,0
one,VISC,one,PAA,antero,1
one,VISC,one,PAA,antero,0
left,VISC,left,TR,retro,2
one,VISC,one,TR,antero,0
one,VISC,one,ENTm,retro,1
one,VISC,one,ENTl,retro,2
one,VISC,one,ENTl,unknown,0
one,VISC,one,ILA,antero,0
one,VISC,one,PL,antero,0
one,VISC,one,ACAd,antero,0
one,VISC,one,ACAd,retro,3
one,VISC,one,RSPv,antero,0
one,VISC,one,RSPv,antero,0
one,VISC,two,VISC,antero,4
one,VISC,one,ORBv,retro,3
one,VISC,one,ORBvl,retro,4
one,VISC,one,MOs,retro,4
one,VISC,one,SSp,antero,5
one,VISC,one,SSp,retro,5
one,VISC,one,SSp,unknown,0
right,VISC,right,SSs,retro,5
one,VISC,one,PERI,antero,3
one,VISC,one,PERI,antero,4
one,VISC,one,PERI,retro,5
one,VISC,one,ECT,antero,3
one,VISC,one,ECT,antero,3
one,VISC,one,ECT,retro,4
right,VISC,right,TEa,retro,4
one,VISC,one,TEa,antero,0
right,VISC,right,AUDv,retro,4
one,VISC,one,AUDv,antero,2
right,VISC,right,AUDp,retro,0
right,VISC,right,AUDd,retro,3
one,VISC,one,AUDd,antero,0
right,VISC,right,AUDpo,retro,0
one,VISC,one,VISrl,antero,0
one,VISC,one,VISal,antero,0
one,VISC,one,VISal,retro,2
one,VISC,one,VISp,retro,0
one,VISC,one,NLOT3,antero,0
one,VISC,one,BMAa,antero,3
one,VISC,one,BMAa,antero,2
one,VISC,one,BMAp,antero,4
one,VISC,one,BLAa,antero,3
one,VISC,one,BLAa,antero,4
one,VISC,one,BLAp,antero,3
one,VISC,one,BLAp,antero,4
one,VISC,one,LA,antero,2
one,VISC,one,LA,antero,5
one,VISC,one,EPv,antero,3
one,VISC,one,EPv,antero,2
one,VISC,one,EPd,antero,0
one,ORBv,one,MOB,retro,0
one,ORBv,one,AOB,unknown,0
one,ORBv,one,AOA,unknown,6
one,ORBv,one,TTv,antero,5
one,ORBv,one,TTd,antero,5
one,ORBv,one,COAa,retro,0
one,ORBv,one,COApm,retro,0
one,ORBv,one,COApl,retro,0
one,ORBv,one,NLOT,retro,0
one,ORBv,one,PAA,retro,0
left,ORBv,left,TR,retro,3
left,ORBv,left,TR,retro,0
left,ORBv,right,TR,retro,0
one,ORBv,one,IG,retro,0
one,ORBv,one,DG,retro,0
one,ORBv,one,CA3,retro,0
one,ORBv,one,CA2,retro,0
one,ORBv,one,CA1v,retro,0
one,ORBv,one,CA1d,retro,0
one,ORBv,one,SUBv,retro,0
one,ORBv,one,SUBd,unknown,0
one,ORBv,one,PAR,retro,0
one,ORBv,one,PRE,retro,0
one,ORBv,one,POST,unknown,0
one,ORBv,one,ENTm,retro,0
one,ORBv,one,ENTl,retro,0
one,ORBv,one,ILA,retro,4
one,ORBv,one,ACAv,retro,0
one,ORBv,one,ACAd,antero,3
one,ORBv,one,RSPv,unknown,0
one,ORBv,one,RSPv.a,retro,0
one,ORBv,one,RSPv.b/c,retro,0
one,ORBv,one,RSPd,retro,0
one,ORBv,one,RSPagl,retro,0
one,ORBv,one,RSPagl,retro,3
one,ORBv,one,RSPagl,retro,0
one,ORBv,one,AIv,retro,0
one,ORBv,one,AId,antero,6
one,ORBv,one,AIp,retro,0
one,ORBv,one,VISC,retro,0
one,ORBv,one,ORBvl,antero,6
one,ORBv,one,ORBl,retro,0
one,ORBv,one,MOs,antero,3
one,ORBv,one,SSp,unknown,0
one,ORBv,one,SSs,retro,0
one,ORBv,one,PTLp,retro,0
one,ORBv,one,PERI,retro,0
one,ORBv,one,ECT,retro,0
one,ORBv,one,TEa,retro,0
one,ORBv,one,AUDv,retro,0
one,ORBv,one,AUDp,retro,0
one,ORBv,one,AUDd,retro,0
one,ORBv,one,VISrl,retro,0
one,ORBv,one,VISal,retro,0
one,ORBv,one,VISlla,retro,0
one,ORBv,one,VISll,retro,0
one,ORBv,one,VISli,retro,0
one,ORBv,one,VISlm,retro,0
one,ORBv,one,VISpl,retro,0
one,ORBv,one,VISp,retro,0
one,ORBv,one,VISam,retro,0
one,ORBv,one,VISam,retro,5
one,ORBv,one,VISam,retro,2
one,ORBv,two,VISam,retro,0
one,ORBv,one,BMAa,retro,0
one,ORBv,one,BMAp,retro,0
one,ORBv,one,BLAa,retro,0
one,ORBv,one,BLAp,retro,0
one,ORBv,one,LA,retro,0
one,ORBv,one,EPv,retro,0
one,ORBv,one,EPd,retro,0
one,ORBvl,one,MOB,unknown,0
one,ORBvl,one,AOB,unknown,0
one,ORBvl,one,PIR,retro,7
one,ORBvl,one,PAR,unknown,0
one,ORBvl,one,PRE,antero,6
one,ORBvl,one,POST,antero,4
one,ORBvl,one,ENTm,retro,4
one,ORBvl,one,ENTl,retro,3
one,ORBvl,one,ILA,retro,7
one,ORBvl,one,PL,retro,4
one,ORBvl,one,ACAd,retro,6
one,ORBvl,one,RSPv,antero,2
one,ORBvl,one,RSPv,retro,0
one,ORBvl,one,RSPv.a,antero,4
one,ORBvl,one,RSPv.a,retro,0
one,ORBvl,one,RSPv.b/c,antero,3
one,ORBvl,one,RSPv.b/c,retro,0
one,ORBvl,one,RSPd,antero,2
one,ORBvl,one,RSPd,retro,0
one,ORBvl,one,RSPagl,retro,4
one,ORBvl,one,ORBv,retro,4
one,ORBvl,one,MOs,retro,6
one,ORBvl,two,MOs,retro,6
one,ORBvl,one,SSp,retro,0
one,ORBvl,one,PTLp,retro,3
one,ORBvl,one,ECT,retro,4
one,ORBvl,one,TEa,antero,4
one,ORBvl,one,VISp,retro,5
one,ORBvl,one,VISp,retro,1
one,ORBvl,one,VISp,retro,0
one,ORBvl,one,VISam,retro,5
one,ORBvl,one,BLAp,retro,3
one,ORBm,one,MOB,retro,0
one,ORBm,one,AOB,unknown,0
one,ORBm,one,AOA,unknown,6
one,ORBm,one,TTv,retro,0
one,ORBm,one,TTd,antero,6
one,ORBm,one,COAa,antero,4
one,ORBm,one,COApm,antero,4
one,ORBm,one,NLOT,retro,0
one,ORBm,one,PAA,retro,0
one,ORBm,one,TR,retro,0
one,ORBm,one,IG,retro,0
one,ORBm,one,DG,retro,0
one,ORBm,one,CA3,retro,0
one,ORBm,one,CA2,retro,0
one,ORBm,one,CA1v,retro,0
one,ORBm,one,CA1d,retro,0
one,ORBm,one,SUBv,retro,0
one,ORBm,one,SUBd,unknown,6
one,ORBm,one,PRE,retro,0
one,ORBm,one,POST,antero,2
one,ORBm,one,ENTm,retro,4
one,ORBm,one,ENTl,retro,4
one,ORBm,one,ILA,retro,7
one,ORBm,one,ACAv,retro,0
one,ORBm,one,ACAd,antero,7
one,ORBm,one,RSPv.a,antero,2
one,ORBm,one,RSPv.b/c,antero,1
one,ORBm,one,GU,retro,0
one,ORBm,one,VISC,retro,0
one,ORBm,one,ORBvl,antero,7
one,ORBm,one,MOp,retro,0
one,ORBm,one,MOs,antero,7
one,ORBm,one,SSp,unknown,0
one,ORBm,one,SSs,retro,0
one,ORBm,one,PTLp,antero,4
one,ORBm,one,PERI,antero,4
one,ORBm,one,ECT,antero,4
right,ORBm,right,AUDv,retro,2
one,ORBm,one,AUDv,retro,0
right,ORBm,right,AUDp,retro,4
one,ORBm,one,AUDp,retro,0
right,ORBm,right,AUDd,retro,3
one,ORBm,one,AUDd,retro,0
one,ORBm,one,VISrl,retro,0
one,ORBm,one,VISal,retro,0
one,ORBm,one,VISlla,retro,0
one,ORBm,one,VISll,antero,3
one,ORBm,one,VISli,antero,3
one,ORBm,one,VISlm,antero,3
one,ORBm,one,VISpl,retro,0
one,ORBm,one,VISp,retro,0
one,ORBm,one,VISam,retro,2
one,ORBm,one,BMAa,retro,0
one,ORBm,one,BLAp,antero,4
one,ORBm,one,LA,retro,0
one,ORBm,one,PA,antero,4
one,ORBm,one,EPv,retro,0
one,ORBl,one,MOB,unknown,0
one,ORBl,one,AOB,unknown,0
one,ORBl,one,PIR,retro,7
one,ORBl,one,IG,unknown,0
one,ORBl,one,POST,antero,3
one,ORBl,one,ENTl,retro,3
one,ORBl,one,ACAv,retro,0
one,ORBl,one,ACAd,retro,6
one,ORBl,one,RSPv,antero,0
one,ORBl,one,RSPv,retro,0
one,ORBl,one,RSPv.a,retro,1
one,ORBl,one,RSPv.b/c,antero,0
one,ORBl,one,RSPd,retro,4
one,ORBl,one,RSPd,retro,3
one,ORBl,one,RSPagl,antero,3
one,ORBl,one,MOp,retro,4
one,ORBl,one,MOs,retro,5
one,ORBl,one,SSp,retro,0
one,ORBl,one,PTLp,retro,2
right,ORBl,right,AUDp,retro,0
one,ORBl,one,VISp,retro,2
one,ORBl,one,VISp,retro,0
one,ORBl,one,VISp,retro,0
one,ORBl,two,VISp,retro,0
one,ORBl,one,VISam,retro,5
one,ORBl,one,VISam,retro,0
one,ORBl,two,VISam,retro,0
one,ORBl,one,BLAp,retro,3
one,ORBl,one,CLA,retro,2
one,MOp,one,MOB,antero,0
one,MOp,one,AOB,antero,0
one,MOp,one,TTd,antero,0
one,MOp,one,PIR,antero,0
one,MOp,one,IG,antero,0
one,MOp,one,ENTm,antero,0
one,MOp,one,ENTl,antero,0
one,MOp,one,ILA,retro,0
one,MOp,two,ILA,antero,0
one,MOp,one,PL,retro,0
one,MOp,two,PL,antero,0
one,MOp,one,ACAv,retro,0
one,MOp,one,ACAd,retro,4
one,MOp,one,ACAd,retro,0
one,MOp,one,RSPd,antero,4
one,MOp,one,RSPd,antero,2
one,MOp,one,RSPagl,retro,3
one,MOp,one,AIv,antero,0
one,MOp,one,AId,antero,2
left,MOp,left,AIp,retro,2
one,MOp,one,AIp,antero,3
one,MOp,one,ORBv,antero,0
one,MOp,one,ORBv,antero,0
one,MOp,one,ORBm,antero,0
one,MOp,one,ORBm,retro,0
one,MOp,two,ORBm,antero,0
one,MOp,one,ORBl,antero,3
one,MOp,one,ORBl,antero,1
one,MOp,two,ORBl,antero,0
left,MOp,right,MOp,retro,0
one,MOp,one,MOs,antero,4
one,MOp,one,MOs,retro,6
one,MOp,one,MOs,retro,4
one,MOp,two,MOs,antero,1
one,MOp,one,SSp,antero,5
one,MOp,one,SSp,retro,5
one,MOp,one,SSs,antero,4
one,MOp,one,PTLp,antero,4
one,MOp,one,PTLp,antero,0
one,MOp,one,PERI,retro,3
one,MOp,one,ECT,retro,2
one,MOp,one,TEa,antero,0
one,MOp,one,AUDv,antero,0
right,MOp,right,AUDp,retro,2
one,MOp,one,AUDd,antero,0
one,MOp,one,AUDpo,antero,0
one,MOp,one,VISrl,antero,0
one,MOp,one,VISal,retro,0
one,MOp,one,VISll,unknown,0
one,MOp,one,VISp,antero,1
one,MOp,one,VISp,antero,0
one,MOp,one,VISp,retro,0
one,MOp,one,VISp,retro,0
one,MOp,one,VISam,retro,0
one,MOp,two,VISam,retro,0
one,MOp,one,LA,retro,0
one,MOp,two,LA,retro,0
one,MOp,one,CLA,antero,6
one,MOp,two,CLA,retro,2
one,MOs,one,MOB,antero,0
one,MOs,one,MOB,antero,0
one,MOs,two,MOB,antero,0
one,MOs,one,AOB,antero,0
one,MOs,two,AOB,antero,0
one,MOs,one,AOA,unknown,0
one,MOs,one,TTv,antero,0
one,MOs,one,TTd,antero,0
one,MOs,one,PIR,antero,0
one,MOs,one,IG,antero,2
one,MOs,one,CA2,unknown,0
one,MOs,one,PRE,antero,5
one,MOs,one,ENTm,retro,0
left,MOs,left,ACAv,retro,4
one,MOs,two,ACAv,antero,0
one,MOs,one,ACAd,antero,5
one,MOs,one,ACAd,retro,6
one,MOs,two,ACAd,antero,0
one,MOs,two,ACAd,retro,3
one,MOs,one,RSPv,antero,4
one,MOs,one,RSPv,retro,4
one,MOs,one,RSPv.a,retro,4
one,MOs,one,RSPv.b/c,antero,1
one,MOs,one,RSPd,retro,3
one,MOs,one,RSPagl,retro,1
one,MOs,one,AIv,antero,3
one,MOs,one,GU,antero,4
one,MOs,one,VISC,antero,3
one,MOs,one,ORBv,retro,3
one,MOs,one,ORBvl,antero,6
one,MOs,one,ORBm,retro,3
one,MOs,two,ORBm,antero,0
one,MOs,one,ORBl,antero,3
one,MOs,one,ORBl,retro,3
one,MOs,one,ORBl,retro,1
one,MOs,one,MOp,antero,7
one,MOs,one,MOp,antero,4
one,MOs,two,MOp,antero,3
one,MOs,two,MOs,antero,4
one,MOs,one,SSp,antero,5
one,MOs,two,SSp,antero,0
one,MOs,one,SSs,antero,5
one,MOs,one,SSs,antero,5
one,MOs,two,SSs,antero,0
one,MOs,one,PTLp,antero,5
one,MOs,two,PTLp,antero,5
one,MOs,one,PERI,antero,4
one,MOs,one,PERI,antero,4
one,MOs,two,PERI,antero,0
one,MOs,one,ECT,antero,6
one,MOs,one,ECT,antero,4
one,MOs,two,ECT,antero,0
one,MOs,one,TEa,antero,3
one,MOs,one,TEa,antero,0
one,MOs,two,TEa,antero,0
one,MOs,one,AUDv,antero,0
right,MOs,right,AUDp,retro,0
right,MOs,right,AUDp,retro,3
one,MOs,one,AUDd,antero,0
one,MOs,one,VISrl,antero,0
one,MOs,one,VISal,retro,4
one,MOs,one,VISlla,antero,0
one,MOs,one,VISll,antero,3
one,MOs,one,VISli,antero,0
one,MOs,one,VISlm,antero,3
one,MOs,one,VISpl,antero,0
one,MOs,one,VISp,retro,4
one,MOs,one,VISam,retro,4
one,MOs,one,VISam,retro,3
one,MOs,one,VISam,retro,5
one,MOs,two,VISam,antero,0
one,MOs,one,BLAp,antero,4
one,MOs,one,BLAp,antero,1
one,MOs,one,LA,antero,4
one,MOs,one,CLA,antero,0
one,MOs,one,CLA,retro,4
one,MOs,two,CLA,retro,3
one,SSp,one,MOB,antero,0
one,SSp,two,MOB,antero,0
one,SSp,one,AOB,antero,0
one,SSp,two,AOB,antero,0
one,SSp,one,IG,antero,0
one,SSp,one,ENTm,antero,0
one,SSp,one,ENTm,unknown,2
one,SSp,one,ENTl,antero,0
left,SSp,left,ACAv,retro,3
one,SSp,one,ACAd,antero,0
one,SSp,one,ACAd,antero,2
one,SSp,one,RSPv,retro,0
one,SSp,one,RSPv,unknown,0
one,SSp,two,RSPv,retro,0
one,SSp,one,RSPv.a,retro,0
one,SSp,one,RSPv.a,unknown,0
one,SSp,two,RSPv.a,retro,0
one,SSp,one,RSPv.b/c,retro,0
one,SSp,one,RSPv.b/c,unknown,0
one,SSp,two,RSPv.b/c,retro,0
one,SSp,one,RSPd,antero,1
one,SSp,one,RSPagl,retro,2
one,SSp,two,RSPagl,antero,0
one,SSp,one,AId,antero,2
one,SSp,one,AIp,antero,4
one,SSp,one,AIp,antero,4
one,SSp,one,GU,antero,3
one,SSp,one,VISC,antero,2
one,SSp,one,VISC,antero,4
one,SSp,one,ORBv,antero,0
one,SSp,one,ORBm,antero,0
one,SSp,two,MOp,antero,4
one,SSp,one,MOs,antero,6
left,SSp,right,SSp,antero,6
one,SSp,two,SSp,antero,6
one,SSp,one,SSs,antero,6
one,SSp,one,SSs,antero,4
one,SSp,two,SSs,antero,4
one,SSp,one,PTLp,antero,4
one,SSp,one,PTLp,antero,5
one,SSp,one,PTLp,antero,4
one,SSp,two,PTLp,antero,0
one,SSp,two,PTLp,antero,4
one,SSp,one,PERI,antero,0
one,SSp,one,ECT,retro,3
right,SSp,right,TEa,retro,2
one,SSp,one,TEa,antero,0
one,SSp,one,AUDv,antero,3
one,SSp,one,AUDp,antero,3
one,SSp,one,AUDp,antero,3
one,SSp,one,AUDd,antero,3
one,SSp,one,AUDd,antero,0
one,SSp,one,AUDpo,antero,2
one,SSp,one,VISrl,antero,5
one,SSp,one,VISrl,unknown,2
one,SSp,one,VISal,retro,3
one,SSp,one,VISal,retro,5
one,SSp,two,VISal,antero,0
one,SSp,one,VISlla,antero,0
one,SSp,one,VISll,antero,0
one,SSp,one,VISli,antero,0
one,SSp,one,VISlm,antero,0
one,SSp,one,VISlm,retro,0
one,SSp,two,VISlm,retro,0
one,SSp,one,VISpl,antero,0
right,SSp,right,VISp,retro,3
one,SSp,one,VISp,antero,4
one,SSp,one,VISp,retro,0
one,SSp,two,VISp,retro,0
one,SSp,one,VISam,antero,0
one,SSp,one,VISam,antero,2
one,SSp,two,VISam,antero,0
one,SSp,two,VISpm,retro,0
one,SSp,one,EPv,antero,0
one,SSp,one,EPd,antero,0
one,SSp,one,CLA,antero,0
one,SSs,one,MOB,antero,0
one,SSs,one,MOB,retro,0
one,SSs,one,AOB,retro,0
one,SSs,one,AOB,unknown,0
one,SSs,one,AOA,unknown,0
one,SSs,one,TTv,antero,0
one,SSs,one,TTd,antero,0
one,SSs,one,PIR,unknown,0
one,SSs,one,COAa,antero,0
one,SSs,one,COApm,antero,0
one,SSs,one,COApl,antero,0
one,SSs,one,NLOT,antero,0
one,SSs,one,PAA,antero,0
one,SSs,one,TR,antero,0
one,SSs,one,IG,antero,0
one,SSs,one,DG,retro,0
one,SSs,one,CA3,retro,0
one,SSs,one,CA2,retro,0
one,SSs,one,CA1v,retro,0
one,SSs,one,CA1d,retro,0
one,SSs,one,SUBv,retro,0
one,SSs,one,SUBd,unknown,0
one,SSs,one,PAR,retro,0
one,SSs,one,PRE,retro,0
one,SSs,one,POST,retro,0
one,SSs,one,POST,unknown,0
one,SSs,one,ENTl,retro,1
one,SSs,one,ENTl,unknown,0
one,SSs,one,ACAv,antero,0
one,SSs,one,ACAd,retro,4
one,SSs,one,RSPv,unknown,0
one,SSs,one,RSPv.a,antero,0
one,SSs,one,RSPv.b/c,antero,0
one,SSs,one,RSPd,antero,0
one,SSs,one,AIv,antero,0
one,SSs,one,AId,antero,4
one,SSs,one,AIp,antero,6
one,SSs,one,GU,antero,4
one,SSs,one,VISC,antero,7
one,SSs,one,ORBv,antero,1
one,SSs,one,ORBm,retro,0
one,SSs,one,ORBl,antero,1
one,SSs,one,MOp,antero,6
one,SSs,one,MOs,retro,4
one,SSs,one,SSp,retro,6
one,SSs,one,PTLp,antero,5
one,SSs,one,PERI,retro,3
one,SSs,one,ECT,retro,1
one,SSs,one,AUDv,antero,7
one,SSs,one,AUDp,antero,7
one,SSs,one,AUDp,antero,4
right,SSs,right,AUDd,retro,4
one,SSs,one,AUDd,antero,7
one,SSs,one,AUDpo,antero,0
one,SSs,one,VISrl,antero,4
one,SSs,one,VISal,retro,3
one,SSs,one,VISp,antero,0
one,SSs,one,VISp,antero,3
one,SSs,one,VISp,retro,0
right,SSs,right,VISam,retro,3
one,SSs,one,VISam,antero,3
one,SSs,one,VISpm,retro,0
one,SSs,one,BMAa,antero,3
one,SSs,one,BMAa,antero,0
one,SSs,one,BMAa,retro,0
one,SSs,one,BMAp,antero,0
one,SSs,one,BLAa,antero,3
one,SSs,one,BLAp,antero,0
one,SSs,one,LA,antero,2
one,SSs,one,EPv,antero,0
one,SSs,one,EPd,antero,0
one,SSs,one,CLA,antero,4
one,SSs,one,CLA,antero,3
one,PTLp,one,MOB,unknown,0
one,PTLp,one,AOB,unknown,0
one,PTLp,one,COAa,retro,0
one,PTLp,one,COApm,retro,0
one,PTLp,one,COApl,retro,0
one,PTLp,one,TR,antero,0
one,PTLp,one,IG,unknown,0
one,PTLp,one,DG,retro,0
one,PTLp,one,CA3,retro,0
one,PTLp,one,CA2,retro,0
one,PTLp,one,CA1v,retro,0
one,PTLp,one,CA1d,retro,0
one,PTLp,one,SUBv,retro,0
one,PTLp,one,PAR,antero,0
one,PTLp,one,PRE,antero,0
one,PTLp,one,POST,antero,0
one,PTLp,one,ENTl,retro,2
one,PTLp,one,PL,retro,5
one,PTLp,one,ACAd,antero,1
one,PTLp,one,RSPv.b/c,retro,0
one,PTLp,one,RSPd,retro,3
one,PTLp,one,AIv,antero,0
one,PTLp,one,AIv,antero,0
one,PTLp,one,AId,antero,0
one,PTLp,one,AId,retro,4
one,PTLp,one,AId,retro,0
one,PTLp,one,AId,retro,0
one,PTLp,two,AId,retro,0
one,PTLp,one,AIp,retro,0
one,PTLp,one,GU,retro,0
one,PTLp,one,VISC,retro,0
one,PTLp,one,ORBm,retro,3
left,PTLp,left,MOp,retro,0
one,PTLp,one,MOp,retro,5
left,PTLp,left,MOs,retro,5
left,PTLp,left,MOs,retro,4
one,PTLp,one,MOs,retro,2
left,PTLp,right,MOs,retro,0
one,PTLp,one,SSs,retro,0
one,PTLp,one,PERI,retro,5
one,PTLp,one,TEa,retro,0
right,PTLp,right,AUDp,retro,4
one,PTLp,one,VISal,antero,3
one,PTLp,one,VISll,antero,4
one,PTLp,one,VISlm,antero,4
one,PTLp,one,VISp,antero,4
one,PTLp,one,VISp,retro,4
one,PTLp,two,VISp,retro,0
one,PTLp,one,VISam,antero,3
one,PTLp,one,VISam,retro,4
one,PTLp,one,VISam,retro,2
one,PTLp,two,VISam,retro,2
one,PTLp,two,VISam,retro,0
one,PTLp,one,BMAa,retro,0
one,PTLp,one,BMAp,retro,0
one,PTLp,one,BLAa,retro,0
one,PTLp,one,BLAp,retro,0
one,PTLp,one,LA,retro,0
one,PTLp,one,EPv,retro,0
one,PTLp,one,EPd,retro,0
one,PERI,one,MOB,unknown,0
one,PERI,one,AOB,unknown,0
one,PERI,one,AOA,unknown,2
one,PERI,one,TTd,antero,6
one,PERI,one,PIR,antero,2
one,PERI,one,TR,antero,5
left,PERI,right,TR,retro,0
one,PERI,one,DG,antero,0
one,PERI,one,CA3,antero,0
one,PERI,one,CA2,antero,1
one,PERI,one,CA1v,antero,1
one,PERI,one,CA1v,antero,1
one,PERI,one,CA1v,antero,0
one,PERI,one,CA1d,antero,0
one,PERI,one,CA1d,antero,4
one,PERI,one,SUBv,antero,2
one,PERI,one,SUBv,antero,1
one,PERI,one,SUBv,antero,0
one,PERI,one,SUBd,antero,4
one,PERI,one,SUBd,antero,1
one,PERI,one,PAR,antero,1
one,PERI,one,PAR,antero,1
one,PERI,one,PAR,antero,0
one,PERI,one,PAR,retro,4
